"1","460917200205197463","伍诗专","2002/5/19","女","藏族","海南省三亚市市辖区","建国路京通大厦附近","高中","15391958356","天津天津市","天津天津市北辰区曙光农场
","农村留守儿童","尹预单","15665529326"
"2","620624200201135520","于坦贵","2002/1/13","女","壮族","甘肃省天水市张家川回族自治县","望京商业中心中庭广场F座109","初中","13967541324","北京北京市","北京北京市丰台区宛平城
","服刑在教人员未成年子女","项余内","13974880319"
"3","610706200409162896","孙约六","2004/9/16","男","汉族","陕西省汉中市汉台区","古城小街8号","小学","15997975478","天津天津市","天津天津市津南区双港镇
","闲散青少年","贺足照","17281395159"
"4","431125200403193044","乐婚脱","2004/3/19","女","汉族","湖南省永州市江永县","昌崔路北邵洼地铁","小学","13383632315","河北石家庄市","河北石家庄市赵县范庄镇
","闲散青少年","祁刻雪","18126906469"
"5","520203200412133001","水巴油","2004/12/13","女","维吾尔族","贵州省六盘水市六枝特区","百子湾后现代城门口环岛北50米","初中","14793615814","河北石家庄市","河北石家庄市桥东区中山东路街道
","农村留守儿童","米洛","15846993571"
"6","351421200311054725","窦气有","2003/11/5","女","汉族","福建省龙岩市漳平市","毛纺西小区旁","初中","18285658800","天津天津市","天津天津市红桥区芥园街道
","闲散青少年","卞旧划","14586794716"
"7","361005200209159495","康波林","2002/9/15","男","汉族","江西省赣州市南康市","河荫中路3号","小学","13689614589","北京北京市","北京北京市石景山区广宁街道
","流浪未成年人","薛传条","17232494901"
"8","450811200403013668","孔丈也","2004/3/1","女","汉族","广西壮族自治区贵港市港南区","东直门内大街10号楼-3号","初中","13332099469","天津天津市","天津天津市宁河县丰台镇
","服刑在教人员未成年子女","潘发护","18365562292"
"9","361824200405303560","彭改功","2004/5/30","女","彝族","江西省赣州市南康市","北七家镇燕城苑南区","初中","14591213177","天津天津市","天津天津市北辰区天津医药医疗器械工业园
","农村留守儿童","蒋古回","15972703199"
"10","120208200408293848","史战够","2004/8/29","女","汉族","天津市县","北京朝阳区光华路soho219","小学","18389083790","北京北京市","北京北京市密云县大城子镇
","农村留守儿童","马可卖","13341299452"
"11","641110200507307473","穆珍独","2005/7/30","男","汉族","宁夏回族自治区吴忠市灵武市","长辛店东三坡三里58号","初中","17899396685","北京北京市","北京北京市大兴区魏善庄镇
","农村留守儿童","孔江台","17285384275"
"12","810926200209206375","吴美九","2002/9/20","男","汉族","新疆维吾尔族自治区石河子市","站前北街","初中","14719472118","河北石家庄市","河北石家庄市长安区建北街道
","闲散青少年","凤近凡","15665822244"
"13","611124200204086406","孟拿击","2002/4/8","女","汉族","陕西省汉中市佛坪县","回龙观新龙城北街北区15号龙虾33私房菜","无","15267752691","天津天津市","天津天津市滨海新区新港街道
","服刑在教人员未成年子女","华南察","15231981955"
"14","120722200308037102","汪约于","2003/8/3","女","汉族","天津市蓟县","崇文门外大街国瑞购物中心3F西南","小学","13493904637","北京北京市","北京北京市怀柔区怀北镇
","流浪未成年人","汪奖","15185475474"
"15","360728200409124399","和九建","2004/9/12","男","满族","江西省赣州市定南县","大屯北路金泉美食宫一层大屯里312-8","初中","13887396840","天津天津市","天津天津市静海县独流镇
","闲散青少年","朱自被","13359446839"
"16","370312200211301626","孟在","2002/11/30","女","汉族","山东省淄博市周村区","亮甲店桥头亮甲店路美怡汽车服务有限公司亮甲店分公司隔壁","初中","18491412781","北京北京市","北京北京市顺义区后沙峪
","闲散青少年","水者德","15267730723"
"17","421804200409124178","韩之席","2004/9/12","男","汉族","湖北省咸宁市通山县","西六环路永安社区东门旁","无","17132222789","河北石家庄市","河北石家庄市赞皇县赞皇镇
","有不良行为青少年","穆印令","15786657808"
"18","440414200409069602","谢许治","2004/9/6","女","汉族","广东省珠海市香洲区","亦庄荣昌东街地铁站旁","小学","15216682609","北京北京市","北京北京市丰台区大红门街道
","服刑在教人员未成年子女","韩早枪","18560074316"
"19","431208200204091465","谈容景","2002/4/9","女","汉族","湖南省怀化市鹤城区","垂杨柳中街6号楼西侧平房","小学","15865063186","北京北京市","北京北京市门头沟区妙峰山镇
","有不良行为青少年","项帝歌","14991915717"
"20","540818200308226303","毛思微","2003/8/22","女","汉族","西藏自治区拉萨市墨竹工卡县","马连洼北路15号","初中","14991015823","河北石家庄市","河北石家庄市晋州市马于镇
","有不良行为青少年","周还","17353951844"
"21","540818200110307445","姜勒情","2001/10/30","女","汉族","西藏自治区拉萨市墨竹工卡县","朝阳北路青年汇104号楼底商102","初中","15123149272","北京北京市","北京北京市朝阳区三里屯街道
","农村留守儿童","卜拉九","14978332039"
"22","531102200409252667","戚老忆","2004/9/25","女","回族","云南省玉溪市元江哈尼族彝族傣族自治县","北京丰台区临泓路1号","初中","15312081548","河北石家庄市","河北石家庄市井陉县苍岩山镇
","有不良行为青少年","汪般德","15349028945"
"23","110820200210134851","伍官投","2002/10/13","男","汉族","北京市延庆县","青年沟路西50米","初中","17083592113","天津天津市","天津天津市宝坻区海滨街道
","流浪未成年人","费具空","13945184773"
"24","520828200310318448","熊洲想","2003/10/31","女","汉族","贵州省遵义市仁怀市","良乡镇北潞园小区","小学","13169052703","河北石家庄市","河北石家庄市鹿泉市大河镇
","有不良行为青少年","张观告","18929577402"
"25","620119200305293810","鲍故吧","2003/5/29","男","维吾尔族","甘肃省兰州市红古区","文华西路赵记蜜制烤翅旁","无","15839837676","河北石家庄市","河北石家庄市辛集市田家庄乡
","有不良行为青少年","何勒佛","15549799665"
"26","451209200402091286","顾党随","2004/2/9","女","藏族","广西壮族自治区玉林市北流市","广顺南大街悠乐汇610号楼107室","小学","15183994953","天津天津市","天津天津市西青区杨柳青镇
","流浪未成年人","余江心","17892481435"
"27","320624200405274461","钱戴雄","2004/5/27","女","汉族","江苏省南通市如东县","健安东路安贞西里二区3号楼","小学","14544156343","河北石家庄市","河北石家庄市平山县蛟潭庄镇
","闲散青少年","鲁馆场","15051515333"
"28","520217200309185821","庞树认","2003/9/18","女","汉族","贵州省六盘水市六枝特区","开放路113号南四层609室","初中","17694840541","河北石家庄市","河北石家庄市鹿泉市李村镇
","闲散青少年","祝因蒙","15697367948"
"29","140116200203147205","潘编许","2002/3/14","女","汉族","山西省太原市晋源区","民旺北胡同民旺园","初中","17144263825","北京北京市","北京北京市房山区阎村镇
","农村留守儿童","花道族","17759888000"
"30","641023200303047443","屈受许","2003/3/4","女","汉族","宁夏回族自治区吴忠市灵武市","垂杨柳中街6号楼西侧平房","无","15364471796","天津天津市","天津天津市河西区下瓦房街道
","有不良行为青少年","陈多","14980403983"
"31","421402200501237425","贝恶碃","2005/1/23","女","汉族","湖北省咸宁市通山县","东三环富力广场北天之骄子1-2-1002","初中","13512379793","北京北京市","北京北京市石景山区老山街道
","服刑在教人员未成年子女","殷银","14777701204"
"32","231106200305209124","狄坏钱","2003/5/20","女","汉族","黑龙江省黑河市爱辉区","毛纺西小区旁","小学","14935384539","天津天津市","天津天津市河西区挂甲寺街道
","闲散青少年","梁洛琴","18059992272"
"33","110808200310095594","王翻乱","2003/10/9","男","汉族","北京市延庆县","陆港城商业步行街内104-105号","无","15563415261","河北石家庄市","河北石家庄市辛集市辛集镇
","有不良行为青少年","邹本异","13769541794"
"34","501407200310038149","朱主琴","2003/10/3","女","汉族","重庆市南川市","魏公村路近北京理工大学中央民族大学国家图书馆","无","18972307229","北京北京市","北京北京市通州区马驹桥镇
","流浪未成年人","卜士","13770566824"
"35","111819200310268020","董语细","2003/10/26","女","汉族","北京市延庆县","万寿路君安写字楼","无","17659672113","河北石家庄市","河北石家庄市元氏县南佐镇
","有不良行为青少年","秦语般","17868244707"
"36","650126200507254104","陈耳名","2005/7/25","女","汉族","新疆维吾尔族自治区乌鲁木齐市乌鲁木齐县","立汤路与立军路交汇处西南角","初中","13764827986","北京北京市","北京北京市朝阳区大屯街道
","流浪未成年人","朱极争","18824357319"
"37","630105200304184799","孙重总","2003/4/18","男","汉族","青海省西宁市城北区","西六环路永安社区东门旁","高中","13488552340","北京北京市","北京北京市东城区北新桥街道
","农村留守儿童","尹系丝","18415486287"
"38","110803200201031230","蒋至臓","2002/1/3","男","汉族","北京市延庆县","二拨子工业园区中路102号","无","13581096628","河北石家庄市","河北石家庄市新乐市化皮镇
","闲散青少年","孙纳顶","13167442295"
"39","370801200505194917","鲍理他","2005/5/19","男","汉族","山东省济宁市市辖区","大屯路华夏良子向东路口右转","小学","14769847690","河北石家庄市","河北石家庄市裕华区裕兴街道
","闲散青少年","熊很吸","17262674509"
"40","811223200304195833","殷维双","2003/4/19","男","汉族","新疆维吾尔族自治区石河子市","朝阳公园路好运街B12商铺","无","15198429597","北京北京市","北京北京市密云县石城镇
","闲散青少年","顾号已","15224650469"
"41","110225200109221348","萧观","2001/9/22","女","汉族","北京市大兴县","华远好天地商业中心37号楼3层301室","初中","15590531764","天津天津市","天津天津市宝坻区新安镇
","农村留守儿童","柏顺暗","14710034722"
"42","360909200507082420","戚伤负","2005/7/8","女","汉族","江西省赣州市南康市","东直门内大街5号楼（6）","初中","18215489163","河北石家庄市","河北石家庄市长安区长丰街道
","流浪未成年人","郑特整","17882456922"
"43","311427200402226653","殷脱生","2004/2/22","男","汉族","上海市崇明县","亚运村北苑路安慧里四区15号楼","无","14776866918","天津天津市","天津天津市和平区劝业场街道
","服刑在教人员未成年子女","宋理升","13072267507"
"44","330501200312279828","谈杀大","2003/12/27","女","汉族","浙江省湖州市市辖区","东四北大街甲82-1号","无","13655571267","北京北京市","北京北京市密云县东邵渠镇
","农村留守儿童","庞安出","14952147638"
"45","331222200506199805","庞出验","2005/6/19","女","汉族","浙江省台州市临海市","欣宁街15号荟聚购物中心2楼","无","13415756373","河北石家庄市","河北石家庄市深泽县留村乡
","服刑在教人员未成年子女","施语","14992807373"
"46","321223200307026555","卫将及","2003/7/2","男","汉族","江苏省泰州市高港区","良乡镇北潞园小区","小学","17027545363","北京北京市","北京北京市大兴区西红门
","服刑在教人员未成年子女","殷该很","14975997491"
"47","341417200212062041","葛之却","2002/12/6","女","汉族","安徽省宿州市泗县","塔营北街北双桥村村委会西行10米","初中","13316643225","北京北京市","北京北京市怀柔区杨宋镇
","闲散青少年","邬醒丝","17090830603"
"48","500406200305256887","陶则雨","2003/5/25","女","汉族","重庆市南川市","石景山路2号北京台湾街C01区3号楼首层","初中","15955890795","北京北京市","北京北京市通州区宋庄镇
","农村留守儿童","周银北","14529342423"
"49","710821200201099254","傅值味","2002/1/9","男","汉族","新疆维吾尔族自治区石河子市","广顺北大街六佰本商业街","小学","15668520398","天津天津市","天津天津市宝坻区口东镇
","农村留守儿童","董西口","14959452862"
"50","631613200109177367","吴店科","2001/9/17","女","汉族","青海省西宁市大通回族土族自治县","百子湾后现代城门口环岛北50米","初中","17557392417","北京北京市","北京北京市朝阳区八里庄街道
","服刑在教人员未成年子女","谈泪","17849972294"
"51","510510200302136535","雷默令","2003/2/13","男","汉族","四川省泸州市龙马潭区","回龙观西大街9号 东亚上北 北侧底商16-10","小学","18243625463","河北石家庄市","河北石家庄市桥东区阜康街道
","农村留守儿童","孙肯实","15853155682"
"52","500202200406141358","梁外蜖","2004/6/14","男","汉族","重庆市县","东直门内大街10号楼-3号","初中","14913141328","河北石家庄市","河北石家庄市长安区育才街道
","农村留守儿童","周料船","14544904213"
"53","450705200305214943","卞救","2003/5/21","女","汉族","广西壮族自治区钦州市钦北区","双花园南里三区23号楼103室","小学","18863267078","北京北京市","北京北京市延庆县大庄科乡
","农村留守儿童","云字奶","18715712545"
"54","151121200308165390","施姐确","2003/8/16","男","汉族","内蒙古自治区赤峰市敖汉旗","运河西大街葛布店北里141号果园环岛东侧200米","高中","18896955236","北京北京市","北京北京市丰台区和义街道
","闲散青少年","姚肯计","17047296796"
"55","350404200402186488","水待吃","2004/2/18","女","汉族","福建省三明市三元区","华远好天地商业中心37号楼3层301室","高中","13813197689","河北石家庄市","河北石家庄市新乐市化皮镇
","有不良行为青少年","薛定旁","18891515809"
"56","610614200404081042","祝东它","2004/4/8","女","汉族","陕西省延安市宝塔区","立汤路与立军路交汇处西南角","小学","17336858002","天津天津市","天津天津市武清区石各庄镇
","闲散青少年","傅美拉","15862322503"
"57","651821200408153184","皮奇备","2004/8/15","女","藏族","新疆维吾尔族自治区克拉玛依市乌尔禾区","砖厂南里33号楼3层","高中","17780651668","河北石家庄市","河北石家庄市新华区五七街道
","农村留守儿童","纪叫得","18232464798"
"58","440803200201186974","薛族营","2002/1/18","男","汉族","广东省湛江市霞山区","良乡镇北潞园小区","无","17096188427","河北石家庄市","河北石家庄市正定县南楼乡
","农村留守儿童","邹内员","14790843384"
"59","350513200110137490","卫队铁","2001/10/13","男","汉族","福建省泉州市洛江区","华远好天地商业中心37号楼3层301室","小学","17782213780","河北石家庄市","河北石家庄市栾城县窦妪镇
","有不良行为青少年","滕讲联","13184131435"
"60","610427200212048241","韩穿四","2002/12/4","女","汉族","陕西省咸阳市彬县","南环路53号悦荟万科广场B1","无","15343908761","天津天津市","天津天津市北辰区普东街道
","农村留守儿童","奚各念","17080884526"
"61","220224200407299069","冯升较","2004/7/29","女","回族","吉林省吉林市永吉县","立汤路与立军路交汇处西南角","无","18685665289","天津天津市","天津天津市河北区光复道街道
","流浪未成年人","彭规算","15714014242"
"62","150527200209255774","黄伦快","2002/9/25","男","壮族","内蒙古自治区赤峰市敖汉旗","盘营沟路首城国际22号楼","小学","15872938991","河北石家庄市","河北石家庄市灵寿县寨头乡
","农村留守儿童","康式士","14963846402"
"63","620320200312148426","吴乾你","2003/12/14","女","汉族","甘肃省嘉峪关市金川区","青年沟路西50米","初中","15262451910","天津天津市","天津天津市和平区劝业场街道
","服刑在教人员未成年子女","魏种抱","14929489811"
"64","611223200406243901","张更灯","2004/6/24","女","维吾尔族","陕西省汉中市佛坪县","复兴路五棵松乐视体育生态中心内华熙live097商铺","无","14796174276","天津天津市","天津天津市红桥区双环村街道
","服刑在教人员未成年子女","堪联投","14766320457"
